附件1,,,,,,,,,,,,,,,
广东省县级以上机关2025年考试录用公务员职位表（不含公安、法检、监狱、戒毒系统）,,,,,,,,,,,,,,,
招考单位,单位代码,招考职位,职位代码,职位简介,职位类型,录用人数,学历,学位,"研究生专业
名称及代码","本科专业
名称及代码","大专专业
名称及代码",是否要求2年以上基层工作经历,是否限应届毕业生报考,其他要求,考区
广清经济特别合作区广佛（佛冈）产业园管理委员会,1010968,财政和国资管理局四级主任科员以下,10109682557001 ,从事广佛产业园（工作地点：清远）财政相关工作,综合管理类职位,1,本科以上,学士、硕士,"财政学（含∶税收学）(A020203),会计学(A120201),会计硕士（专业硕士）(A120206)","财政学类(B0202),会计学(B120203),财务管理(B120204)",,否,否,,广州
中共广州市黄埔区委社会工作部,1010969,四级主任科员,10109692557001 ,从事社会工作领域调研、文稿撰写、政策法规研究等工作,综合管理类职位,1,研究生,硕士,"法学(A0301),社会学(A0303)",,,否,2025届高校毕业生,中共党员,广州
中共广州市花都区委办公室,1011002,二级主任科员以下,10110022557001 ,从事政策研究、文稿起草、统筹协调工作,综合管理类职位,1,研究生,硕士以上,"经济学(A02),法学(A0301),电气工程(A0808),农业工程(A0828),城乡规划学(A0833),电气工程硕士（专业硕士）(A084301),土地资源管理(A120405)",,,否,否,中共党员,广州
广州市花都区发展和改革局,1011012,四级主任科员,10110122557001 ,从事经济分析、日常行政事务等工作,综合管理类职位,1,研究生,硕士,"应用经济学(A0202),统计学(A0714)",,,否,应届毕业生,,广州
广州市花都区发展和改革局,1011012,四级主任科员,10110122557002 ,从事新能源产业发展研究、战略规划研究、日常行政事务等工作,综合管理类职位,1,研究生,硕士,"机械工程(A0802),材料科学与工程(A0805),动力工程及工程热物理(A0807),材料工程硕士（专业硕士）(A084101),机械工程硕士（专业硕士）(A084601)",,,否,应届毕业生,,广州
广州市花都区科技工业和信息化局,1011014,四级主任科员,10110142557001 ,从事工业经济跟踪和服务等工作,综合管理类职位,1,研究生,硕士,应用经济学(A0202),,,否,应届毕业生,,广州
广州市花都区司法局,1011016,四级主任科员,10110162557001 ,从事会计工作,综合管理类职位,1,研究生,硕士,"会计学(A120201),会计硕士（专业硕士）(A120206)",,,否,2025届高校毕业生,,广州
广州市花都区司法局,1011016,花山司法所一级科员,10110162557002 ,从事司法行政相关工作,综合管理类职位,1,本科,学士,,"法学(B030101),知识产权(B030102)",,否,否,通过法律职业资格考试,广州
广州市花都区财政局,1011017,四级主任科员,10110172557001 ,从事财政综合类工作,综合管理类职位,1,研究生,硕士,"工程管理硕士（专业硕士）(A120102),工业工程与管理硕士（专业硕士）(A120103)",,,否,应届毕业生,,广州
广州市花都区财政局,1011017,四级主任科员,10110172557002 ,从事财政综合类工作,综合管理类职位,1,研究生,硕士,"财政学（含∶税收学）(A020203),应用数学(A070104),会计学(A120201),会计硕士（专业硕士）(A120206)",,,否,应届毕业生,,广州
广州市花都区财政局,1011017,四级主任科员,10110172557003 ,从事财政综合类工作,综合管理类职位,1,研究生,硕士,"水利水电工程(A081504),道路与铁道工程(A082301)",,,否,应届毕业生,,广州
广州市花都区人力资源和社会保障局,1011018,四级主任科员,10110182557001 ,从事劳动关系协调、就业保障、劳动监察等工作,综合管理类职位,1,研究生,硕士,"民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107),法律（法学）(A030112)",,,否,应届毕业生,通过法律职业资格考试,广州
广州市花都区人力资源和社会保障局,1011018,社会保险基金管理办公室四级主任科员,10110182557002 ,从事财务、会计、审计、预决算编制管理、工资管理、固定资产管理工作,综合管理类职位,1,研究生,硕士,"审计硕士（专业硕士）(A020218),会计学(A120201),会计硕士（专业硕士）(A120206)",,,否,否,具有注册会计师或会计专业技术资格（中级以上）或审计专业技术资格（中级以上）之一,广州
广州市花都区人力资源和社会保障局,1011018,劳动人事争议仲裁院四级主任科员,10110182557003 ,从事人事关系、劳动保障、劳动关系、劳动仲裁办案等方面的法律工作,综合管理类职位,1,研究生,硕士,"民商法学（含：劳动法学、社会保障法学）(A030105),诉讼法学(A030106),经济法学(A030107),法律（法学）(A030112)",,,否,否,通过法律职业资格考试,广州
广州市花都区交通运输局,1011020,四级主办,10110202558001 ,从事协调推进区内轨道交通规划建设，开展城市轨道交通项目立项工作,行政执法类职位,1,研究生,硕士,"结构工程(A081402),桥梁与隧道工程(A081406),道路与铁道工程(A082301)",,,否,应届毕业生,,广州
广州市花都区交通运输局,1011020,四级主办,10110202558002 ,从事道路货物运输、旅客运输行业管理工作,行政执法类职位,2,研究生,硕士,"交通运输工程(A0823),交通运输(A0847)",,,否,否,,广州
广州市花都区交通运输局,1011020,交通管理总站四级主办,10110202558003 ,从事道路货物运输、旅客运输行业管理工作,行政执法类职位,1,研究生,硕士,"交通运输工程(A0823),交通运输(A0847)",,,否,应届毕业生,,广州
广州市花都区交通运输局,1011020,交通管理总站四级主办,10110202558004 ,从事道路货物运输、旅客运输及新业态网约车行业管理工作,行政执法类职位,1,研究生,硕士,"机械制造及其自动化(A080201),车辆工程(A080204),信息与通信工程(A0810)",,,否,否,,广州
广州市花都区应急管理局,1011026,四级主任科员,10110262557001 ,从事安全生产检查执法工作,综合管理类职位,1,研究生,硕士,法学(A0301),,,否,应届毕业生,通过法律职业资格考试,广州
广州市花都区应急管理局,1011026,广州市花都区人民政府地震办公室四级主任科员,10110262557002 ,从事灾害信息化建设、系统运维工作,综合管理类职位,1,研究生,硕士,"计算机科学与技术(A0812),软件工程(A0835),计算机技术硕士（专业硕士）(A084004),软件工程硕士（专业硕士）(A084005),人工智能硕士（专业硕士）(A084010),大数据技术与工程硕士（专业硕士）(A084011)",,,否,应届毕业生,,广州
广州市花都区市场监督管理局,1011028,花山市场监督管理所一级行政执法员,10110282558001 ,从事特种设备安全监管等基层一线执法工作,行政执法类职位,3,本科,学士,,"机械工程(B080201),过程装备与控制工程(B080206),车辆工程(B080207),测控技术与仪器(B080301),电子信息工程(B080701)",,否,否,,广州
广州市花都区市场监督管理局,1011028,芙蓉市场监督管理所一级行政执法员,10110282558002 ,从事食品安全专项整治等基层一线执法工作,行政执法类职位,1,本科,学士,,"食品科学与工程(B082801),食品质量与安全(B082802)",,否,否,,广州
广州市花都区市场监督管理局,1011028,新雅市场监督管理所1名、梯面市场监督管理所1名一级行政执法员,10110282558003 ,从事基层市场监督管理工作,行政执法类职位,2,本科,学士,,"精细化工(B081408),化妆品技术与工程(B081805),化妆品科学与技术(B101008)",,否,否,,广州
广州市花都区市场监督管理局,1011028,狮岭市场监督管理所一级行政执法员,10110282558004 ,从事基层市场监督管理工作,行政执法类职位,1,本科,学士,,"机械工程(B080201),机械设计制造及其自动化(B080202),能源与动力工程(B080501)",,否,2025届高校毕业生,,广州
广州市花都区市场监督管理局,1011028,裕华市场监督管理所一级行政执法员,10110282558005 ,从事基层市场监督管理工作,行政执法类职位,2,本科,学士,,"制药工程(B081402),药学(B101001),中药学(B101101)",,否,2025届高校毕业生,,广州
广州市花都区市场监督管理局,1011028,新华市场监督管理所一级行政执法员,10110282558006 ,从事基层市场监督管理工作,行政执法类职位,1,本科,学士,,"标准化工程(B120702),质量管理工程(B120703)",,否,2025届高校毕业生,,广州
广州市花都区统计局,1011029,四级主任科员,10110292557001 ,从事统计调查、统计分析、统计执法等工作,综合管理类职位,1,研究生,硕士,"应用经济学(A0202),数学(A0701),统计学(A0714),会计学(A120201),会计硕士（专业硕士）(A120206)",,,否,否,,广州
广州市花都区城市管理和综合执法局,1011031,二级主办以下,10110312558001 ,从事城市管理综合执法工作,行政执法类职位,1,研究生,硕士以上,城乡规划学(A0833),,,否,否,,广州
广州市花都区城市管理和综合执法局,1011031,二级主办以下,10110312558002 ,从事城市管理综合执法工作,行政执法类职位,1,研究生,硕士以上,环境科学与工程(A0830),,,否,否,,广州
广州市花都区城市管理和综合执法局,1011031,二级主办以下,10110312558003 ,从事城市管理综合执法工作,行政执法类职位,1,研究生,硕士以上,"信息与通信工程(A0810),计算机科学与技术(A0812),软件工程(A0835),计算机技术硕士（专业硕士）(A084004),软件工程硕士（专业硕士）(A084005)",,,否,否,,广州
广州市花都区政务服务和数据管理局,1011032,四级主任科员,10110322557001 ,从事数字经济、数据管理等信息化工作,综合管理类职位,1,研究生,硕士,"软件工程(A0835),软件工程硕士（专业硕士）(A084005),人工智能硕士（专业硕士）(A084010),大数据技术与工程硕士（专业硕士）(A084011)",,,否,否,具有计算机专业技术资格（软件设计师中级以上）,广州
广州市规划和自然资源局花都区分局,1011033,四级主任科员,10110332557001 ,从事规划和自然资源管理等工作,综合管理类职位,1,研究生,硕士,"地理学(A0705),建筑学(A0813),土木工程(A0814),城乡规划学(A0833),风景园林学(A0834),土木工程硕士（专业硕士）(A084401),土地资源管理(A120405)",,,否,否,,广州
广州市规划和自然资源局花都区分局,1011033,新雅规划和自然资源管理所1名、花东规划和自然资源管理所2名四级主任科员以下,10110332557002 ,从事规划和自然资源管理等工作,综合管理类职位,3,本科以上,学士、硕士,"地理学(A0705),建筑学(A0813),土木工程(A0814),城乡规划学(A0833),风景园林学(A0834),土木工程硕士（专业硕士）(A084401),土地资源管理(A120405)","地理科学类(B0705),建筑类(B0810),土木类(B0811),测绘类(B0813),土地资源管理(B120404)",,否,否,,广州
广州市规划和自然资源局花都区分局,1011033,花东规划和自然资源管理所1名、炭步规划和自然资源管理所1名四级主任科员以下,10110332557003 ,从事规划和自然资源管理等工作,综合管理类职位,2,本科以上,学士、硕士,"政治经济学(A020101),环境与资源保护法学(A030108),会计学(A120201),会计硕士（专业硕士）(A120206)","经济学(B020101),资源与环境经济学(B020104),法学(B030101),会计学(B120203)",,否,2025届高校毕业生,,广州
