广东省各级人民法院2025年考试录用公务员职位表,,,,,,,,,,,,,,,
招考单位,单位代码,招考职位,职位代码,职位简介,职位类型,录用人数,学历,学位,"研究生专业
名称及代码","本科专业
名称及代码","大专专业
名称及代码",是否要求2年以上基层工作经历,是否限应届毕业生报考,其他要求,考区
徐闻县人民法院,3150011,审判业务庭五级法官助理,31500112548002 ,从事审判辅助工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,女性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,湛江
徐闻县人民法院,3150011,审判业务庭五级法官助理,31500112548003 ,从事审判辅助工作,法院法官助理职位,3,本科,学士,,法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
徐闻县人民法院,3150011,审判业务庭五级法官助理,31500112548004 ,从事审判辅助工作,法院法官助理职位,3,本科,学士,,法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,湛江
徐闻县人民法院,3150011,政治部（督察室）一级科员,31500112549001 ,从事党务、干部档案管理等工作,法院司法行政职位,1,本科,学士,,中国语言文学类(B0501),,否,应届毕业生,中共党员,湛江
徐闻县人民法院,3150011,综合办公室（司法警察大队）一级警员,31500112550001 ,从事押解、值庭、安全保卫等工作,法院司法警察职位,1,本科,学士,,"法学类(B0301),公安学类(B0306),体育学类(B0402)",,否,应届毕业生,男性,湛江
茂名市中级人民法院,3160001,审判业务部门五级法官助理,31600012548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",茂名
茂名市中级人民法院,3160001,审判业务部门五级法官助理,31600012548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",茂名
茂名市中级人民法院,3160001,审判业务部门五级法官助理,31600012548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",茂名
茂名市中级人民法院,3160001,审判业务部门五级法官助理,31600012548004 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",茂名
茂名市茂南区人民法院,3160002,行政审判庭五级法官助理,31600022548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市茂南区人民法院,3160002,镇盛人民法庭五级法官助理,31600022548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市茂南区人民法院,3160002,羊角人民法庭五级法官助理,31600022548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市茂南区人民法院,3160002,羊角人民法庭五级法官助理,31600022548004 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市茂南区人民法院,3160002,审判管理办公室一级科员,31600022549001 ,从事审判管理、新闻宣传、意识形态、综合调研等工作,法院司法行政职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,,茂名
茂名市茂南区人民法院,3160002,综合办公室一级科员,31600022549002 ,从事综合协调、办文办会、档案管理、保密等综合事务工作,法院司法行政职位,1,本科以上,学士以上,工商管理(A1202),"中国语言文学类(B0501),工商管理类(B1202)",,否,2025届高校毕业生,中共党员,茂名
茂名市电白区人民法院,3160003,民事审判一庭五级法官助理,31600032548001 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市电白区人民法院,3160003,民事审判一庭五级法官助理,31600032548002 ,从事审判辅助工作,法院法官助理职位,1,研究生,硕士以上,法学(A0301),,,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市电白区人民法院,3160003,民事审判三庭五级法官助理,31600032548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市电白区人民法院,3160003,民事审判三庭五级法官助理,31600032548004 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市电白区人民法院,3160003,岭门人民法庭五级法官助理,31600032548005 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市电白区人民法院,3160003,沙琅人民法庭五级法官助理,31600032548006 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市电白区人民法院,3160003,电城人民法庭五级法官助理,31600032548007 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市电白区人民法院,3160003,林头人民法庭五级法官助理,31600032548008 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
茂名市电白区人民法院,3160003,政治部（机关党委）一级科员,31600032549001 ,从事机关党务工作,法院司法行政职位,1,本科以上,学士以上,"政治学(A0302),马克思主义理论(A0305)","政治学类(B0302),马克思主义理论类(B0305)",,否,应届毕业生,男性;中共党员,茂名
茂名市电白区人民法院,3160003,政治部（机关党委）一级科员,31600032549002 ,从事机关党务工作,法院司法行政职位,1,本科以上,学士以上,"政治学(A0302),马克思主义理论(A0305)","政治学类(B0302),马克思主义理论类(B0305)",,否,应届毕业生,女性;中共党员,茂名
茂名市电白区人民法院,3160003,综合办公室一级科员,31600032549003 ,从事财务、会计工作,法院司法行政职位,1,本科以上,学士以上,"会计学(A120201),会计硕士（专业硕士）(A120206)","会计学(B120203),财务管理(B120204)",,否,应届毕业生,,茂名
茂名市电白区人民法院,3160003,综合办公室一级科员,31600032549004 ,从事文秘、综合材料撰写工作,法院司法行政职位,1,本科以上,学士以上,中国语言文学(A0501),"汉语言文学(B050101),汉语言(B050102),秘书学(B050107)",,否,应届毕业生,,茂名
茂名市电白区人民法院,3160003,司法警察大队一级警员,31600032550001 ,从事押解、法庭安全保卫工作,法院司法警察职位,2,本科以上,学士以上,"法学(A0301),公安学(A0306)","法学类(B0301),公安学类(B0306)",,否,否,男性,茂名
信宜市人民法院,3160004,执行局五级法官助理,31600042548001 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,否,男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,茂名
信宜市人民法院,3160004,执行局五级法官助理,31600042548002 ,从事审判执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102)",,否,否,女性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,茂名
信宜市人民法院,3160004,刑事审判庭五级法官助理,31600042548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102),监狱学(B030103)",,否,应届毕业生,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
信宜市人民法院,3160004,刑事审判庭五级法官助理,31600042548004 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),"法学(B030101),知识产权(B030102),监狱学(B030103)",,否,应届毕业生,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
信宜市人民法院,3160004,政治部（督察室）一级科员,31600042549001 ,从事党建、组织人事、综合行政等工作,法院司法行政职位,1,本科以上,学士以上,"政治学理论(A030201),马克思主义理论(A0305),中国语言文学(A0501),企业管理（含：财务管理、市场营销、人力资源管理）(A120202)","政治学与行政学(B030201),马克思主义理论类(B0305),汉语言文学(B050101),汉语言(B050102),人力资源管理(B120206)",,否,应届毕业生,男性;中共党员,茂名
信宜市人民法院,3160004,政治部（督察室）一级科员,31600042549002 ,从事党建、组织人事、综合行政等工作,法院司法行政职位,1,本科以上,学士以上,"政治学理论(A030201),马克思主义理论(A0305),中国语言文学(A0501),企业管理（含：财务管理、市场营销、人力资源管理）(A120202)","政治学与行政学(B030201),马克思主义理论类(B0305),汉语言文学(B050101),汉语言(B050102),人力资源管理(B120206)",,否,应届毕业生,女性;中共党员,茂名
信宜市人民法院,3160004,司法警察大队一级警员,31600042550001 ,从事押解、安全保卫工作,法院司法警察职位,2,本科以上,学士以上,"法学(A0301),公安学(A0306),体育学(A0403)","监狱学(B030103),司法警察学(B030106),公安学类(B0306),体育学类(B0402)",,否,否,男性,茂名
高州市人民法院,3160005,民事审判二庭五级法官助理,31600052548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
高州市人民法院,3160005,民事审判二庭五级法官助理,31600052548002 ,从事审判辅助工作,法院法官助理职位,3,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
高州市人民法院,3160005,刑事审判庭五级法官助理,31600052548003 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
高州市人民法院,3160005,刑事审判庭五级法官助理,31600052548004 ,从事审判辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
化州市人民法院,3160006,民事审判一庭五级法官助理,31600062548001 ,从事审判辅助类工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
化州市人民法院,3160006,民事审判一庭五级法官助理,31600062548002 ,从事审判辅助类工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,茂名
化州市人民法院,3160006,综合审判庭五级法官助理,31600062548003 ,从事审判辅助类工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,茂名
化州市人民法院,3160006,审判管理办公室（研究室）一级科员,31600062549001 ,从事信息调研、宣传以及综合材料撰写等工作,法院司法行政职位,2,本科以上,学士以上,中国语言文学(A0501),中国语言文学类(B0501),,否,应届毕业生,,茂名
化州市人民法院,3160006,司法警察大队一级警员,31600062550001 ,从事押解、法院庭审安全、警队日常管理等工作,法院司法警察职位,2,本科以上,学士以上,法学(A03),法学(B03),,否,否,男性,茂名
化州市人民法院,3160006,司法警察大队一级警员,31600062550002 ,从事押解、法院庭审安全、警队日常管理等工作,法院司法警察职位,2,本科以上,学士以上,法学(A03),法学(B03),,否,否,女性,茂名
肇庆市端州区人民法院,3170002,审判业务庭五级法官助理,31700022548001 ,从事审判、执行辅助工作,法院法官助理职位,2,研究生,硕士,法学(A0301),,,否,应届毕业生,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",肇庆
肇庆市端州区人民法院,3170002,政治部（机关党委、督察室）一级科员,31700022549001 ,从事综合行政相关工作,法院司法行政职位,1,研究生,硕士,"政治学理论(A030201),马克思主义理论(A0305),中国语言文学(A0501),新闻学(A050301),行政管理(A120401)",,,否,应届毕业生,中共党员,肇庆
肇庆市端州区人民法院,3170002,综合办公室（司法警察大队）一级警员,31700022550001 ,从事警务保障工作,法院司法警察职位,1,本科以上,学士以上,"法学(A0301),公安学(A0306)","法学类(B0301),公安学类(B0306),体育学类(B0402)",,否,否,男性,肇庆
肇庆市鼎湖区人民法院,3170003,政治部（督察室）一级科员,31700032549001 ,从事组织人事、纪检监察等工作,法院司法行政职位,1,本科以上,学士以上,"法学(A0301),政治学(A0302)","法学类(B0301),政治学类(B0302),汉语言文学(B050101),汉语言(B050102)",,否,应届毕业生,中共党员,肇庆
四会市人民法院,3170004,审判业务庭四级法官助理,31700042548001 ,从事审判、执行辅助工作,法院法官助理职位,1,研究生,硕士,法学(A0301),,,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",肇庆
肇庆市高要区人民法院,3170005,审判业务庭五级法官助理,31700052548001 ,从事审判、执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",肇庆
肇庆市高要区人民法院,3170005,审判业务庭五级法官助理,31700052548002 ,从事审判、执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",肇庆
肇庆市高要区人民法院,3170005,审判业务庭五级法官助理,31700052548003 ,从事审判、执行辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学(B030101),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",肇庆
肇庆市高要区人民法院,3170005,政治部（机关党委、督察室）一级科员,31700052549001 ,从事党务、督察、人事政工等工作,法院司法行政职位,1,本科以上,学士以上,"政治学理论(A030201),马克思主义理论(A0305),中国语言文学(A0501)","政治学与行政学(B030201),马克思主义理论类(B0305),中国语言文学类(B0501)",,否,应届毕业生,中共党员,肇庆
肇庆市高要区人民法院,3170005,审判管理办公室（研究室）一级科员,31700052549002 ,从事信息调研、宣传以及综合材料撰写等工作,法院司法行政职位,1,本科以上,学士以上,"语言学及应用语言学(A050102),汉语言文字学(A050103),新闻学(A050301)","汉语言文学(B050101),秘书学(B050107),新闻学(B050301)",,否,应届毕业生,,肇庆
广宁县人民法院,3170006,审判业务庭五级法官助理,31700062548001 ,从事审判、执行辅助工作,法院法官助理职位,3,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
德庆县人民法院,3170007,审判业务庭五级法官助理,31700072548001 ,从事审判、执行辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
德庆县人民法院,3170007,审判业务庭五级法官助理,31700072548002 ,从事审判、执行辅助工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
封开县人民法院,3170008,审判业务庭四级法官助理以下,31700082548001 ,从事审判、执行辅助工作,法院法官助理职位,1,本科以上,学士、硕士,法学(A0301),法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
封开县人民法院,3170008,综合办公室（司法警察大队）四级主任科员以下,31700082549001 ,从事账务会计工作,法院司法行政职位,1,本科以上,学士、硕士,"会计学(A120201),会计硕士（专业硕士）(A120206)","会计学(B120203),财务管理(B120204),审计学(B120207),财务会计教育(B120213)",,否,否,,肇庆
封开县人民法院,3170008,综合办公室（司法警察大队）四级警长以下,31700082550001 ,从事警务保障工作,法院司法警察职位,1,本科以上,学士、硕士,"法学(A0301),公安学(A0306)","法学类(B0301),公安学类(B0306),体育教育(B040201),运动训练(B040202),体能训练(B040208)",,否,否,,肇庆
怀集县人民法院,3170009,审判业务庭四级法官助理以下,31700092548001 ,从事审判、执行辅助工作,法院法官助理职位,2,本科以上,学士、硕士,法学(A0301),法学类(B0301),,否,否,男性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
怀集县人民法院,3170009,审判业务庭四级法官助理以下,31700092548002 ,从事审判、执行辅助工作,法院法官助理职位,2,本科以上,学士、硕士,法学(A0301),法学类(B0301),,否,否,女性;通过法律职业资格考试;普通高等院校毕业生（非在职）,肇庆
怀集县人民法院,3170009,综合办公室（司法警察大队）四级警长以下,31700092550001 ,从事警务保障工作,法院司法警察职位,1,本科以上,学士、硕士,"法学(A0301),公安学(A0306)","法学类(B0301),公安学类(B0306),体育学类(B0402)",,否,否,女性,肇庆
清远市中级人民法院,3180001,司法行政装备科一级科员,31800012549001 ,从事财务、统计、审计类工作,法院司法行政职位,1,本科以上,学士以上,"会计学(A120201),会计硕士（专业硕士）(A120206)","会计学(B120203),财务管理(B120204),审计学(B120207)",,否,否,,清远
清远市清城区人民法院,3180002,审判庭五级法官助理,31800022548001 ,从事审判辅助等工作,法院法官助理职位,1,研究生,硕士,法学(A0301),,,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",清远
清远市清城区人民法院,3180002,审判庭五级法官助理,31800022548002 ,从事审判辅助等工作,法院法官助理职位,1,研究生,硕士,法学(A0301),,,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",清远
清远市清城区人民法院,3180002,人民法庭五级法官助理,31800022548003 ,从事审判辅助等工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,通过法律职业资格考试;普通高等院校毕业生（非在职）,清远
清远市清城区人民法院,3180002,人民法庭五级法官助理,31800022548004 ,从事审判辅助等工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,否,通过法律职业资格考试;普通高等院校毕业生（非在职）,清远
清远市清城区人民法院,3180002,综合办公室一级科员,31800022549001 ,从事办公室会计财务等工作,法院司法行政职位,1,本科,学士,,"金融工程(B020302),会计学(B120203),财务管理(B120204)",,否,应届毕业生,男性,清远
清远市清城区人民法院,3180002,综合办公室一级科员,31800022549002 ,从事办公室会计财务等工作,法院司法行政职位,1,本科,学士,,"金融工程(B020302),会计学(B120203),财务管理(B120204)",,否,应届毕业生,女性,清远
清远市清城区人民法院,3180002,综合办公室一级科员,31800022549003 ,从事法院信息化等工作,法院司法行政职位,1,本科,学士,,计算机类(B0809),,否,否,,清远
清远市清城区人民法院,3180002,政治部（督察室）一级科员,31800022549004 ,从事组织人事管理、队伍建设、纪检监察等工作,法院司法行政职位,1,本科,学士,,"汉语言文学(B050101),新闻学(B050301),人力资源管理(B120206)",,否,否,,清远
清远市清新区人民法院,3180003,人民法庭五级法官助理,31800032548001 ,从事审判辅助等工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市清新区人民法院,3180003,人民法庭五级法官助理,31800032548002 ,从事审判辅助等工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市清新区人民法院,3180003,审判庭五级法官助理,31800032548003 ,从事审判辅助等工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市清新区人民法院,3180003,审判庭五级法官助理,31800032548004 ,从事审判辅助等工作,法院法官助理职位,2,本科以上,学士以上,法学(A0301),法学类(B0301),,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市清新区人民法院,3180003,民事审判庭五级法官助理,31800032548005 ,从事审判辅助等工作,法院法官助理职位,1,研究生,硕士,法学(A0301),,,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",清远
清远市清新区人民法院,3180003,民事审判庭五级法官助理,31800032548006 ,从事审判辅助等工作,法院法官助理职位,1,研究生,硕士,法学(A0301),,,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",清远
清远市清新区人民法院,3180003,行政审判庭五级法官助理,31800032548007 ,从事审判辅助等工作,法院法官助理职位,1,研究生,硕士,法学(A0301),,,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",清远
清远市英德市人民法院,3180004,民事审判庭五级法官助理,31800042548001 ,从事审判、执行辅助等工作,法院法官助理职位,2,本科以上,学士以上,06法律类,06法律类,,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市英德市人民法院,3180004,民事审判庭五级法官助理,31800042548002 ,从事审判、执行辅助等工作,法院法官助理职位,2,本科以上,学士以上,06法律类,06法律类,,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市英德市人民法院,3180004,人民法庭五级法官助理,31800042548003 ,从事审判、执行辅助等工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市英德市人民法院,3180004,人民法庭五级法官助理,31800042548004 ,从事审判、执行辅助等工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市英德市人民法院,3180004,审判管理办公室（研究室）一级科员,31800042549001 ,从事信息调研、宣传以及综合材料撰写等工作,法院司法行政职位,1,本科以上,学士以上,08中文传播类,08中文传播类,,否,应届毕业生,,清远
清远市连州市人民法院,3180005,刑事审判庭四级法官助理,31800052548001 ,从事审判辅助等工作,法院法官助理职位,1,研究生,硕士,"刑法学(A030104),诉讼法学(A030106)",,,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 本科须为法学专业且获法学学士学位",清远
清远市连州市人民法院,3180005,民事审判庭五级法官助理,31800052548002 ,从事审判辅助等工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,清远
清远市连州市人民法院,3180005,民事审判庭五级法官助理,31800052548003 ,从事审判辅助等工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,清远
清远市连州市人民法院,3180005,民事审判庭五级法官助理,31800052548004 ,从事审判辅助等工作,法院法官助理职位,1,本科,学士,,法学类(B0301),,否,应届毕业生,女性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）,清远
清远市连州市人民法院,3180005,综合办公室（司法警察大队）一级警员,31800052550001 ,从事法院司法警察工作,法院司法警察职位,1,本科,学士,,"公安学类(B0306),体育学类(B0402)",,否,否,男性,清远
清远市连州市人民法院,3180005,综合办公室（司法警察大队）一级警员,31800052550002 ,从事法院司法警察工作,法院司法警察职位,1,本科,学士,,"法学类(B0301),体育学类(B0402)",,否,否,女性,清远
清远市佛冈县人民法院,3180006,刑事审判庭五级法官助理,31800062548001 ,从事审判辅助等工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,应届毕业生,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市佛冈县人民法院,3180006,刑事审判庭五级法官助理,31800062548002 ,从事审判辅助等工作,法院法官助理职位,1,本科以上,学士以上,06法律类,06法律类,,否,应届毕业生,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市佛冈县人民法院,3180006,综合办公室（司法警察大队）一级科员,31800062549001 ,从事计算机硬、软件维护和网络管理等工作,法院司法行政职位,1,本科以上,学士以上,计算机科学与技术(A0812),计算机类(B0809),,否,否,,清远
清远市佛冈县人民法院,3180006,政治部（督察室）一级科员,31800062549002 ,从事党建、组织人事、纪检监察等工作,法院司法行政职位,1,本科以上,学士以上,"新闻学(A050301),企业管理（含：财务管理、市场营销、人力资源管理）(A120202),行政管理(A120401)","新闻学(B050301),人力资源管理(B120206),行政管理(B120402)",,否,否,,清远
清远市阳山县人民法院,3180007,政治部（督察室）一级科员,31800072549001 ,从事党的建设、档案管理及保密等相关工作,法院司法行政职位,1,本科以上,学士以上,中国语言文学(A0501),中国语言文学类(B0501),,否,否,,清远
清远市阳山县人民法院,3180007,综合办公室（司法警察大队）一级警员,31800072550001 ,从事司法警察相关工作,法院司法警察职位,1,本科以上,学士以上,"法学(A0301),公安学(A0306)","法学类(B0301),公安学类(B0306)",,否,否,男性,清远
清远市连山县人民法院,3180008,综合审判庭五级法官助理,31800082548001 ,从事审判辅助等工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"男性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市连山县人民法院,3180008,综合审判庭五级法官助理,31800082548002 ,从事审判辅助等工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"女性;通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
清远市连山县人民法院,3180008,综合审判庭五级法官助理,31800082548003 ,从事审判辅助等工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,否,"通过法律职业资格考试;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位;壮族或瑶族;录用后需在录用单位工作满5年",清远
清远市连山县人民法院,3180008,综合办公室（司法警察大队）一级警员,31800082550001 ,从事司法警察相关工作,法院司法警察职位,1,本科以上,学士以上,"公安学(A0306),体育学(A0403)","公安学类(B0306),体育学类(B0402)",,否,否,男性,清远
连南瑶族自治县人民法院,3180009,立案庭（诉讼服务中心）五级法官助理,31800092548001 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,"女性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
连南瑶族自治县人民法院,3180009,立案庭（诉讼服务中心）五级法官助理,31800092548002 ,从事审判辅助工作,法院法官助理职位,1,本科以上,学士以上,法学(A0301),法学类(B0301),,否,2025届高校毕业生,"男性;通过法律职业资格考试，未通过的录用后需在录用单位工作满5年;普通高等院校毕业生（非在职）, 研究生报考者本科须为法学专业且获法学学士学位",清远
